Bloc,Knesset,Votes,Latitude,Longitude
Arab-Israeli,23,1431,31.249246,35.083681
Arab-Israeli,23,1431,31.249246,35.083681
Arab-Israeli,23,1431,31.249246,35.083681
Micro,23,28,31.249246,35.083681
Micro,23,28,31.249246,35.083681
Micro,23,28,31.249246,35.083681
Micro,23,28,31.249246,35.083681
Micro,23,28,31.249246,35.083681
Micro,23,28,31.249246,35.083681
Right,23,6,31.249246,35.083681
Right,23,6,31.249246,35.083681
Right,23,6,31.249246,35.083681
Right,23,6,31.249246,35.083681
Right,23,6,31.249246,35.083681
Right,23,6,31.249246,35.083681
Secular Centre,23,24,31.249246,35.083681
Secular Centre,23,24,31.249246,35.083681
Secular Centre,23,24,31.249246,35.083681
Secular Centre,23,24,31.249246,35.083681
Secular Centre,23,24,31.249246,35.083681
Secular Centre,23,24,31.249246,35.083681
Left,23,0,31.25954,34.863897
Orthodox,23,0,31.25954,34.863897
Arab-Israeli,23,185,31.25954,34.863897
Micro,23,2,31.25954,34.863897
Right,23,1,31.25954,34.863897
Secular Centre,23,3,31.25954,34.863897
Left,23,0,31.25954,34.863897
Orthodox,23,1,31.25954,34.863897
Arab-Israeli,23,330,31.25954,34.863897
Micro,23,2,31.25954,34.863897
Right,23,0,31.25954,34.863897
Secular Centre,23,4,31.25954,34.863897
Left,23,1,31.25954,34.863897
Orthodox,23,0,31.25954,34.863897
Arab-Israeli,23,322,31.25954,34.863897
Micro,23,0,31.25954,34.863897
Right,23,2,31.25954,34.863897
Secular Centre,23,2,31.25954,34.863897
Left,23,2,31.25954,34.863897
Orthodox,23,0,31.25954,34.863897
Arab-Israeli,23,357,31.25954,34.863897
Micro,23,6,31.25954,34.863897
Right,23,0,31.25954,34.863897
Secular Centre,23,1,31.25954,34.863897
Left,23,0,31.25954,34.863897
Orthodox,23,1,31.25954,34.863897
Arab-Israeli,23,333,31.25954,34.863897
Micro,23,2,31.25954,34.863897
Right,23,0,31.25954,34.863897
Secular Centre,23,0,31.25954,34.863897
Left,23,0,31.25954,34.863897
Orthodox,23,1,31.25954,34.863897
Arab-Israeli,23,335,31.25954,34.863897
Micro,23,2,31.25954,34.863897
Right,23,1,31.25954,34.863897
Secular Centre,23,1,31.25954,34.863897
Left,23,0,31.25954,34.863897
Orthodox,23,0,31.25954,34.863897
Arab-Israeli,23,264,31.25954,34.863897
Micro,23,1,31.25954,34.863897
Right,23,1,31.25954,34.863897
Secular Centre,23,0,31.25954,34.863897
Left,23,0,31.142612,34.913514
Orthodox,23,2,31.142612,34.913514
Arab-Israeli,23,265,31.142612,34.913514
Micro,23,2,31.142612,34.913514
Right,23,1,31.142612,34.913514
Secular Centre,23,1,31.142612,34.913514
Left,23,0,31.142612,34.913514
Orthodox,23,0,31.142612,34.913514
Arab-Israeli,23,300,31.142612,34.913514
Micro,23,1,31.142612,34.913514
Right,23,0,31.142612,34.913514
Secular Centre,23,2,31.142612,34.913514
Left,23,1,32.759963,35.114601
Orthodox,23,0,32.759963,35.114601
Arab-Israeli,23,316,32.759963,35.114601
Micro,23,4,32.759963,35.114601
Right,23,6,32.759963,35.114601
Secular Centre,23,8,32.759963,35.114601
Left,23,2,32.759963,35.114601
Orthodox,23,0,32.759963,35.114601
Arab-Israeli,23,348,32.759963,35.114601
Micro,23,0,32.759963,35.114601
Right,23,2,32.759963,35.114601
Secular Centre,23,3,32.759963,35.114601
Left,23,1,32.759963,35.114601
Orthodox,23,1,32.759963,35.114601
Arab-Israeli,23,446,32.759963,35.114601
Micro,23,4,32.759963,35.114601
Right,23,2,32.759963,35.114601
Secular Centre,23,7,32.759963,35.114601
Left,23,35,32.835781,35.350442
Orthodox,23,0,32.835781,35.350442
Arab-Israeli,23,7,32.835781,35.350442
Micro,23,11,32.835781,35.350442
Right,23,38,32.835781,35.350442
Secular Centre,23,142,32.835781,35.350442
Left,23,49,32.43871,34.918828
Orthodox,23,7,32.43871,34.918828
Arab-Israeli,23,6,32.43871,34.918828
Micro,23,3,32.43871,34.918828
Right,23,123,32.43871,34.918828
Secular Centre,23,225,32.43871,34.918828
Left,23,0,33.089381,35.470338
Orthodox,23,65,33.089381,35.470338
Arab-Israeli,23,0,33.089381,35.470338
Micro,23,0,33.089381,35.470338
Right,23,177,33.089381,35.470338
Secular Centre,23,4,33.089381,35.470338
Left,23,62,31.711901,34.740369
Orthodox,23,6,31.711901,34.740369
Arab-Israeli,23,0,31.711901,34.740369
Micro,23,0,31.711901,34.740369
Right,23,90,31.711901,34.740369
Secular Centre,23,326,31.711901,34.740369
Left,23,34,32.350708,34.871229
Orthodox,23,0,32.350708,34.871229
Arab-Israeli,23,3,32.350708,34.871229
Micro,23,1,32.350708,34.871229
Right,23,61,32.350708,34.871229
Secular Centre,23,197,32.350708,34.871229
Left,23,48,32.3483129,34.8557364
Orthodox,23,9,32.3483129,34.8557364
Arab-Israeli,23,4,32.3483129,34.8557364
Micro,23,0,32.3483129,34.8557364
Right,23,82,32.3483129,34.8557364
Secular Centre,23,294,32.3483129,34.8557364
Left,23,4,32.557676,35.306412
Orthodox,23,33,32.557676,35.306412
Arab-Israeli,23,0,32.557676,35.306412
Micro,23,5,32.557676,35.306412
Right,23,259,32.557676,35.306412
Secular Centre,23,29,32.557676,35.306412
Left,23,32,31.681996,35.018821
Orthodox,23,16,31.681996,35.018821
Arab-Israeli,23,4,31.681996,35.018821
Micro,23,4,31.681996,35.018821
Right,23,250,31.681996,35.018821
Secular Centre,23,139,31.681996,35.018821
Left,23,58,32.9221847,35.0693227
Orthodox,23,2,32.9221847,35.0693227
Arab-Israeli,23,5,32.9221847,35.0693227
Micro,23,1,32.9221847,35.0693227
Right,23,11,32.9221847,35.0693227
Secular Centre,23,82,32.9221847,35.0693227
Left,23,49,32.3149347,34.8547209
Orthodox,23,21,32.3149347,34.8547209
Arab-Israeli,23,0,32.3149347,34.8547209
Micro,23,1,32.3149347,34.8547209
Right,23,200,32.3149347,34.8547209
Secular Centre,23,258,32.3149347,34.8547209
Left,23,36,32.321458,34.853196
Orthodox,23,30,32.321458,34.853196
Arab-Israeli,23,0,32.321458,34.853196
Micro,23,5,32.321458,34.853196
Right,23,181,32.321458,34.853196
Secular Centre,23,179,32.321458,34.853196
Left,23,54,32.335049,34.855921
Orthodox,23,1,32.335049,34.855921
Arab-Israeli,23,5,32.335049,34.855921
Micro,23,1,32.335049,34.855921
Right,23,112,32.335049,34.855921
Secular Centre,23,365,32.335049,34.855921
Left,23,32,32.2683995,34.8529803
Orthodox,23,9,32.2683995,34.8529803
Arab-Israeli,23,2,32.2683995,34.8529803
Micro,23,7,32.2683995,34.8529803
Right,23,172,32.2683995,34.8529803
Secular Centre,23,216,32.2683995,34.8529803
Left,23,39,32.3464873,34.9004502
Orthodox,23,8,32.3464873,34.9004502
Arab-Israeli,23,2,32.3464873,34.9004502
Micro,23,1,32.3464873,34.9004502
Right,23,99,32.3464873,34.9004502
Secular Centre,23,334,32.3464873,34.9004502
Left,23,25,32.3149347,34.8547209
Orthodox,23,42,32.3149347,34.8547209
Arab-Israeli,23,0,32.3149347,34.8547209
Micro,23,3,32.3149347,34.8547209
Right,23,205,32.3149347,34.8547209
Secular Centre,23,89,32.3149347,34.8547209
Left,23,383,32.265357,34.8814265
Left,23,383,32.265357,34.8814265
Left,23,383,32.265357,34.8814265
Left,23,383,32.265357,34.8814265
Left,23,383,32.265357,34.8814265
Left,23,383,32.265357,34.8814265
Left,23,383,32.265357,34.8814265
Orthodox,23,39,32.265357,34.8814265
Orthodox,23,39,32.265357,34.8814265
Orthodox,23,39,32.265357,34.8814265
Orthodox,23,39,32.265357,34.8814265
Orthodox,23,39,32.265357,34.8814265
Orthodox,23,39,32.265357,34.8814265
Orthodox,23,39,32.265357,34.8814265
Arab-Israeli,23,14,32.265357,34.8814265
Arab-Israeli,23,14,32.265357,34.8814265
Arab-Israeli,23,14,32.265357,34.8814265
Arab-Israeli,23,14,32.265357,34.8814265
Arab-Israeli,23,14,32.265357,34.8814265
Arab-Israeli,23,14,32.265357,34.8814265
Arab-Israeli,23,14,32.265357,34.8814265
Micro,23,6,32.265357,34.8814265
Micro,23,6,32.265357,34.8814265
Micro,23,6,32.265357,34.8814265
Micro,23,6,32.265357,34.8814265
Micro,23,6,32.265357,34.8814265
Micro,23,6,32.265357,34.8814265
Micro,23,6,32.265357,34.8814265
Right,23,759,32.265357,34.8814265
Right,23,759,32.265357,34.8814265
Right,23,759,32.265357,34.8814265
Right,23,759,32.265357,34.8814265
Right,23,759,32.265357,34.8814265
Right,23,759,32.265357,34.8814265
Right,23,759,32.265357,34.8814265
Secular Centre,23,2228,32.265357,34.8814265
Secular Centre,23,2228,32.265357,34.8814265
Secular Centre,23,2228,32.265357,34.8814265
Secular Centre,23,2228,32.265357,34.8814265
Secular Centre,23,2228,32.265357,34.8814265
Secular Centre,23,2228,32.265357,34.8814265
Secular Centre,23,2228,32.265357,34.8814265
Left,23,30,32.3464873,34.9004502
Orthodox,23,14,32.3464873,34.9004502
Arab-Israeli,23,0,32.3464873,34.9004502
Micro,23,5,32.3464873,34.9004502
Right,23,172,32.3464873,34.9004502
Secular Centre,23,246,32.3464873,34.9004502
Left,23,66,32.321458,34.853196
Orthodox,23,7,32.321458,34.853196
Arab-Israeli,23,4,32.321458,34.853196
Micro,23,1,32.321458,34.853196
Right,23,95,32.321458,34.853196
Secular Centre,23,312,32.321458,34.853196
Left,23,11,32.3149347,34.8547209
Orthodox,23,29,32.3149347,34.8547209
Arab-Israeli,23,1,32.3149347,34.8547209
Micro,23,7,32.3149347,34.8547209
Right,23,259,32.3149347,34.8547209
Secular Centre,23,71,32.3149347,34.8547209
Left,23,5,33.075143,35.295219
Orthodox,23,20,33.075143,35.295219
Arab-Israeli,23,0,33.075143,35.295219
Micro,23,1,33.075143,35.295219
Right,23,134,33.075143,35.295219
Secular Centre,23,33,33.075143,35.295219
Left,23,19,31.7625,35.134991
Orthodox,23,13,31.7625,35.134991
Arab-Israeli,23,0,31.7625,35.134991
Micro,23,2,31.7625,35.134991
Right,23,242,31.7625,35.134991
Secular Centre,23,73,31.7625,35.134991
Left,23,2,31.6687885,34.5742523
Orthodox,23,49,31.6687885,34.5742523
Arab-Israeli,23,0,31.6687885,34.5742523
Micro,23,5,31.6687885,34.5742523
Right,23,336,31.6687885,34.5742523
Secular Centre,23,9,31.6687885,34.5742523
Left,23,2,31.6687885,34.5742523
Orthodox,23,65,31.6687885,34.5742523
Arab-Israeli,23,0,31.6687885,34.5742523
Micro,23,2,31.6687885,34.5742523
Right,23,311,31.6687885,34.5742523
Secular Centre,23,4,31.6687885,34.5742523
Left,23,4,32.824808,35.765777
Orthodox,23,14,32.824808,35.765777
Arab-Israeli,23,1,32.824808,35.765777
Micro,23,18,32.824808,35.765777
Right,23,251,32.824808,35.765777
Secular Centre,23,23,32.824808,35.765777
Left,23,2,32.321458,34.853196
Orthodox,23,46,32.321458,34.853196
Arab-Israeli,23,0,32.321458,34.853196
Micro,23,12,32.321458,34.853196
Right,23,347,32.321458,34.853196
Secular Centre,23,0,32.321458,34.853196
Left,23,0,32.321458,34.853196
Orthodox,23,68,32.321458,34.853196
Arab-Israeli,23,0,32.321458,34.853196
Micro,23,12,32.321458,34.853196
Right,23,390,32.321458,34.853196
Secular Centre,23,4,32.321458,34.853196
Left,23,3,31.2674088,34.7669839
Orthodox,23,2,31.2674088,34.7669839
Arab-Israeli,23,0,31.2674088,34.7669839
Micro,23,1,31.2674088,34.7669839
Right,23,116,31.2674088,34.7669839
Secular Centre,23,35,31.2674088,34.7669839
Left,23,5,31.552219,35.017634
Orthodox,23,7,31.552219,35.017634
Arab-Israeli,23,1,31.552219,35.017634
Micro,23,10,31.552219,35.017634
Right,23,136,31.552219,35.017634
Secular Centre,23,32,31.552219,35.017634
Left,23,0,32.54894100000001,35.271637
Orthodox,23,59,32.54894100000001,35.271637
Arab-Israeli,23,0,32.54894100000001,35.271637
Micro,23,2,32.54894100000001,35.271637
Right,23,112,32.54894100000001,35.271637
Secular Centre,23,10,32.54894100000001,35.271637
Left,23,56,33.078842,35.20951
Orthodox,23,1,33.078842,35.20951
Arab-Israeli,23,14,33.078842,35.20951
Micro,23,2,33.078842,35.20951
Right,23,57,33.078842,35.20951
Secular Centre,23,65,33.078842,35.20951
Left,23,13,31.659715,34.99444
Orthodox,23,50,31.659715,34.99444
Arab-Israeli,23,0,31.659715,34.99444
Micro,23,4,31.659715,34.99444
Right,23,288,31.659715,34.99444
Secular Centre,23,53,31.659715,34.99444
Left,23,32,32.266865,34.846995
Orthodox,23,4,32.266865,34.846995
Arab-Israeli,23,3,32.266865,34.846995
Micro,23,2,32.266865,34.846995
Right,23,66,32.266865,34.846995
Secular Centre,23,190,32.266865,34.846995
Left,23,52,32.266865,34.846995
Orthodox,23,6,32.266865,34.846995
Arab-Israeli,23,1,32.266865,34.846995
Micro,23,1,32.266865,34.846995
Right,23,51,32.266865,34.846995
Secular Centre,23,206,32.266865,34.846995
Left,23,10,32.9671504,35.5107455
Orthodox,23,1,32.9671504,35.5107455
Arab-Israeli,23,1,32.9671504,35.5107455
Micro,23,2,32.9671504,35.5107455
Right,23,21,32.9671504,35.5107455
Secular Centre,23,54,32.9671504,35.5107455
Left,23,6,31.238436,34.431893
Orthodox,23,6,31.238436,34.431893
Arab-Israeli,23,2,31.238436,34.431893
Micro,23,0,31.238436,34.431893
Right,23,98,31.238436,34.431893
Secular Centre,23,73,31.238436,34.431893
Left,23,3,32.4340458,34.9196518
Orthodox,23,0,32.4340458,34.9196518
Arab-Israeli,23,424,32.4340458,34.9196518
Micro,23,1,32.4340458,34.9196518
Right,23,3,32.4340458,34.9196518
Secular Centre,23,0,32.4340458,34.9196518
Left,23,0,32.4340458,34.9196518
Orthodox,23,1,32.4340458,34.9196518
Arab-Israeli,23,489,32.4340458,34.9196518
Micro,23,0,32.4340458,34.9196518
Right,23,1,32.4340458,34.9196518
Secular Centre,23,0,32.4340458,34.9196518
Left,23,3,32.4340458,34.9196518
Orthodox,23,1,32.4340458,34.9196518
Arab-Israeli,23,412,32.4340458,34.9196518
Micro,23,3,32.4340458,34.9196518
Right,23,2,32.4340458,34.9196518
Secular Centre,23,1,32.4340458,34.9196518
Left,23,1,32.4340458,34.9196518
Orthodox,23,1,32.4340458,34.9196518
Arab-Israeli,23,496,32.4340458,34.9196518
Micro,23,0,32.4340458,34.9196518
Right,23,1,32.4340458,34.9196518
Secular Centre,23,1,32.4340458,34.9196518
Left,23,0,32.4340458,34.9196518
Orthodox,23,0,32.4340458,34.9196518
Arab-Israeli,23,467,32.4340458,34.9196518
Micro,23,4,32.4340458,34.9196518
Right,23,4,32.4340458,34.9196518
Secular Centre,23,1,32.4340458,34.9196518
Left,23,2,32.4945148,35.0899083
Orthodox,23,0,32.4945148,35.0899083
Arab-Israeli,23,448,32.4945148,35.0899083
Micro,23,2,32.4945148,35.0899083
Right,23,0,32.4945148,35.0899083
Secular Centre,23,1,32.4945148,35.0899083
Left,23,3,32.4340458,34.9196518
Orthodox,23,0,32.4340458,34.9196518
Arab-Israeli,23,361,32.4340458,34.9196518
Micro,23,3,32.4340458,34.9196518
Right,23,1,32.4340458,34.9196518
Secular Centre,23,0,32.4340458,34.9196518
Left,23,1,32.4340458,34.9196518
Orthodox,23,0,32.4340458,34.9196518
Arab-Israeli,23,342,32.4340458,34.9196518
Micro,23,0,32.4340458,34.9196518
Right,23,1,32.4340458,34.9196518
Secular Centre,23,0,32.4340458,34.9196518
Left,23,0,32.517127,35.148529
Orthodox,23,0,32.517127,35.148529
Arab-Israeli,23,421,32.517127,35.148529
Micro,23,0,32.517127,35.148529
Right,23,0,32.517127,35.148529
Secular Centre,23,1,32.517127,35.148529
Left,23,5,32.4340458,34.9196518
Orthodox,23,0,32.4340458,34.9196518
Arab-Israeli,23,423,32.4340458,34.9196518
Micro,23,0,32.4340458,34.9196518
Right,23,0,32.4340458,34.9196518
Secular Centre,23,13,32.4340458,34.9196518
Left,23,1,32.4340458,34.9196518
Orthodox,23,0,32.4340458,34.9196518
Arab-Israeli,23,428,32.4340458,34.9196518
Micro,23,2,32.4340458,34.9196518
Right,23,2,32.4340458,34.9196518
Secular Centre,23,2,32.4340458,34.9196518
Left,23,0,32.4771359,34.9684838
Orthodox,23,0,32.4771359,34.9684838
Arab-Israeli,23,329,32.4771359,34.9684838
Micro,23,0,32.4771359,34.9684838
Right,23,2,32.4771359,34.9684838
Secular Centre,23,0,32.4771359,34.9684838
Left,23,2,32.4379658,34.9134404
Orthodox,23,0,32.4379658,34.9134404
Arab-Israeli,23,361,32.4379658,34.9134404
Micro,23,0,32.4379658,34.9134404
Right,23,12,32.4379658,34.9134404
Secular Centre,23,0,32.4379658,34.9134404
Left,23,2,32.516014,35.144618
Orthodox,23,0,32.516014,35.144618
Arab-Israeli,23,322,32.516014,35.144618
Micro,23,4,32.516014,35.144618
Right,23,1,32.516014,35.144618
Secular Centre,23,2,32.516014,35.144618
Left,23,0,32.516014,35.144618
Orthodox,23,0,32.516014,35.144618
Arab-Israeli,23,315,32.516014,35.144618
Micro,23,1,32.516014,35.144618
Right,23,2,32.516014,35.144618
Secular Centre,23,3,32.516014,35.144618
Left,23,1,32.4340458,34.9196518
Orthodox,23,0,32.4340458,34.9196518
Arab-Israeli,23,465,32.4340458,34.9196518
Micro,23,0,32.4340458,34.9196518
Right,23,0,32.4340458,34.9196518
Secular Centre,23,3,32.4340458,34.9196518
Left,23,4,32.516014,35.144618
Orthodox,23,0,32.516014,35.144618
Arab-Israeli,23,478,32.516014,35.144618
Micro,23,0,32.516014,35.144618
Right,23,3,32.516014,35.144618
Secular Centre,23,1,32.516014,35.144618
Left,23,1,32.510051,35.142063
Orthodox,23,0,32.510051,35.142063
Arab-Israeli,23,426,32.510051,35.142063
Micro,23,5,32.510051,35.142063
Right,23,0,32.510051,35.142063
Secular Centre,23,0,32.510051,35.142063
Left,23,0,32.4340458,34.9196518
Orthodox,23,0,32.4340458,34.9196518
Arab-Israeli,23,472,32.4340458,34.9196518
Micro,23,3,32.4340458,34.9196518
Right,23,2,32.4340458,34.9196518
Secular Centre,23,0,32.4340458,34.9196518
Left,23,4,32.510051,35.142063
Orthodox,23,0,32.510051,35.142063
Arab-Israeli,23,347,32.510051,35.142063
Micro,23,3,32.510051,35.142063
Right,23,0,32.510051,35.142063
Secular Centre,23,0,32.510051,35.142063
Left,23,0,32.4340458,34.9196518
Orthodox,23,1,32.4340458,34.9196518
Arab-Israeli,23,442,32.4340458,34.9196518
Micro,23,3,32.4340458,34.9196518
Right,23,3,32.4340458,34.9196518
Secular Centre,23,2,32.4340458,34.9196518
Left,23,0,32.4340458,34.9196518
Orthodox,23,0,32.4340458,34.9196518
Arab-Israeli,23,433,32.4340458,34.9196518
Micro,23,2,32.4340458,34.9196518
Right,23,3,32.4340458,34.9196518
Secular Centre,23,0,32.4340458,34.9196518
Left,23,2,32.510051,35.142063
Orthodox,23,1,32.510051,35.142063
Arab-Israeli,23,399,32.510051,35.142063
Micro,23,1,32.510051,35.142063
Right,23,0,32.510051,35.142063
Secular Centre,23,1,32.510051,35.142063
Left,23,1,32.517127,35.148529
Orthodox,23,0,32.517127,35.148529
Arab-Israeli,23,425,32.517127,35.148529
Micro,23,1,32.517127,35.148529
Right,23,2,32.517127,35.148529
Secular Centre,23,3,32.517127,35.148529
Left,23,0,32.4771359,34.9684838
Orthodox,23,0,32.4771359,34.9684838
Arab-Israeli,23,266,32.4771359,34.9684838
Micro,23,3,32.4771359,34.9684838
Right,23,0,32.4771359,34.9684838
Secular Centre,23,1,32.4771359,34.9684838
Left,23,0,32.517127,35.148529
Orthodox,23,0,32.517127,35.148529
Arab-Israeli,23,401,32.517127,35.148529
Micro,23,2,32.517127,35.148529
Right,23,0,32.517127,35.148529
Secular Centre,23,1,32.517127,35.148529
Left,23,1,32.4340458,34.9196518
Orthodox,23,1,32.4340458,34.9196518
Arab-Israeli,23,378,32.4340458,34.9196518
Micro,23,1,32.4340458,34.9196518
